event_id,user_id,event_name,event_timestamp,device_type,country,plan_type
23271,2012,signup,2024-07-02 04:11:00,web,IN,free
23272,2012,verify_email,2024-07-02 05:00:00,web,IN,free
23273,2012,login,2024-07-02 05:05:00,web,IN,free
23274,2012,start_trial,2024-07-02 05:24:00,web,IN,basic
23275,2012,subscribe,2024-07-02 06:10:00,web,IN,pro
23276,2012,feature_use,2024-07-02 06:23:00,web,IN,pro
23277,2012,feature_use,2024-07-06 08:14:00,web,IN,pro
23278,2012,feature_use,2024-07-07 09:37:00,web,IN,pro
23279,2012,login,2024-07-09 10:50:00,web,IN,pro
23280,2012,feature_use,2024-07-14 12:29:00,web,IN,pro
23281,2012,login,2024-07-15 14:13:00,web,IN,pro
23282,2013,landing_page,2024-09-14 05:52:00,android,CA,
23283,2014,landing_page,2024-10-24 15:08:00,web,UK,
23284,2014,signup,2024-10-24 15:32:00,web,UK,free
23285,2015,landing_page,2024-02-08 15:55:00,web,UK,
23286,2015,signup,2024-02-08 16:45:00,web,UK,free
23287,2015,verify_email,2024-02-08 17:01:00,web,UK,free
23288,2015,login,2024-02-08 17:27:00,web,UK,free
23289,2015,start_trial,2024-02-08 17:36:00,web,UK,basic
23290,2015,login,2024-02-08 17:55:00,web,UK,basic
23291,2015,login,2024-02-11 18:55:00,web,UK,basic
23292,2015,login,2024-02-13 20:48:00,web,UK,basic
23293,2015,feature_use,2024-02-17 20:59:00,web,UK,basic
23294,2015,login,2024-02-22 22:08:00,web,UK,basic
23295,2015,login,2024-02-26 23:02:00,web,UK,basic
23296,2015,feature_use,2024-03-01 00:11:00,web,UK,basic
23297,2015,login,2024-03-01 01:49:00,web,UK,basic
23298,2015,feature_use,2024-03-01 02:48:00,web,UK,basic
23299,2015,login,2024-03-04 03:27:00,web,UK,basic
23300,2015,feature_use,2024-03-08 04:11:00,web,UK,basic
23301,2015,feature_use,2024-03-08 05:39:00,web,UK,basic
23302,2015,login,2024-03-09 07:15:00,web,UK,basic
23303,2016,landing_page,2024-04-18 20:21:00,web,IN,
23304,2017,landing_page,2024-05-13 15:51:00,web,CA,
23305,2017,signup,2024-05-13 16:15:00,web,CA,free
23306,2017,verify_email,2024-05-13 16:45:00,web,CA,free
23307,2017,login,2024-05-13 17:20:00,web,CA,free
23308,2017,start_trial,2024-05-13 17:34:00,web,CA,basic
23309,2017,subscribe,2024-05-13 18:26:00,web,CA,pro
23310,2017,login,2024-05-13 18:36:00,web,CA,pro
23311,2017,login,2024-05-14 20:03:00,web,CA,pro
23312,2017,feature_use,2024-05-19 20:39:00,web,CA,pro
23313,2017,feature_use,2024-05-20 22:14:00,web,CA,pro
23314,2017,login,2024-05-24 22:48:00,web,CA,pro
23315,2017,login,2024-05-25 00:36:00,web,CA,pro
23316,2017,login,2024-05-29 01:44:00,web,CA,pro
23317,2017,feature_use,2024-05-29 03:19:00,web,CA,pro
23318,2017,login,2024-06-03 04:23:00,web,CA,pro
23319,2017,login,2024-06-08 05:38:00,web,CA,pro
23320,2017,login,2024-06-13 06:20:00,web,CA,pro
23321,2017,feature_use,2024-06-15 06:52:00,web,CA,pro
23322,2017,login,2024-06-17 08:43:00,web,CA,pro
23323,2017,login,2024-06-17 09:32:00,web,CA,pro
23324,2017,login,2024-06-18 10:35:00,web,CA,pro
23325,2017,feature_use,2024-06-21 12:20:00,web,CA,pro
23326,2017,cancel,2024-06-25 13:17:00,web,CA,pro
23327,2018,landing_page,2024-05-03 05:05:00,android,US,
23328,2018,signup,2024-05-03 06:05:00,android,US,free
23329,2018,verify_email,2024-05-03 06:12:00,android,US,free
23330,2018,login,2024-05-03 06:19:00,android,US,free
23331,2018,start_trial,2024-05-03 06:56:00,android,US,basic
23332,2018,feature_use,2024-05-03 07:44:00,android,US,basic
23333,2018,feature_use,2024-05-07 08:10:00,android,US,basic
23334,2018,feature_use,2024-05-08 10:02:00,android,US,basic
23335,2018,feature_use,2024-05-11 11:27:00,android,US,basic
23336,2018,feature_use,2024-05-13 12:38:00,android,US,basic
23337,2018,feature_use,2024-05-18 13:16:00,android,US,basic
23338,2018,feature_use,2024-05-19 14:47:00,android,US,basic
23339,2018,login,2024-05-22 15:47:00,android,US,basic
23340,2018,feature_use,2024-05-24 16:51:00,android,US,basic
23341,2018,feature_use,2024-05-27 17:33:00,android,US,basic
23342,2018,feature_use,2024-06-01 18:01:00,android,US,basic
23343,2018,login,2024-06-01 19:20:00,android,US,basic
23344,2018,login,2024-06-04 20:48:00,android,US,basic
23345,2019,landing_page,2024-05-31 09:42:00,web,AU,
23346,2020,landing_page,2024-04-05 07:11:00,android,AU,
23347,2020,signup,2024-04-05 07:58:00,android,AU,free
23348,2021,landing_page,2024-01-21 11:58:00,web,US,
23349,2022,landing_page,2024-02-19 16:43:00,android,CA,
23350,2022,signup,2024-02-19 17:00:00,android,CA,free
23351,2023,landing_page,2024-03-23 08:08:00,web,IN,
23352,2023,signup,2024-03-23 08:57:00,web,IN,free
23353,2023,verify_email,2024-03-23 09:29:00,web,IN,free
23354,2023,login,2024-03-23 09:34:00,web,IN,free
23355,2023,start_trial,2024-03-23 09:47:00,web,IN,basic
23356,2023,feature_use,2024-03-23 10:31:00,web,IN,basic
23357,2023,feature_use,2024-03-23 10:54:00,web,IN,basic
23358,2023,feature_use,2024-03-25 11:45:00,web,IN,basic
23359,2023,login,2024-03-30 12:20:00,web,IN,basic
23360,2023,feature_use,2024-03-31 12:35:00,web,IN,basic
23361,2023,feature_use,2024-04-02 14:22:00,web,IN,basic
23362,2024,landing_page,2024-10-18 05:56:00,android,AU,
23363,2024,signup,2024-10-18 06:40:00,android,AU,free
23364,2025,landing_page,2024-01-10 19:13:00,web,IN,
23365,2025,signup,2024-01-10 19:31:00,web,IN,free
23366,2026,landing_page,2024-06-25 01:21:00,web,US,
23367,2026,signup,2024-06-25 01:55:00,web,US,free
23368,2026,verify_email,2024-06-25 02:39:00,web,US,free
23369,2026,login,2024-06-25 03:28:00,web,US,free
23370,2026,start_trial,2024-06-25 03:56:00,web,US,basic
23371,2026,login,2024-06-25 04:01:00,web,US,basic
23372,2026,login,2024-06-25 05:30:00,web,US,basic
23373,2026,login,2024-06-28 06:50:00,web,US,basic
23374,2027,landing_page,2024-07-26 05:58:00,ios,US,
23375,2027,signup,2024-07-26 06:54:00,ios,US,free
23376,2027,verify_email,2024-07-26 07:12:00,ios,US,free
23377,2027,login,2024-07-26 08:04:00,ios,US,free
23378,2027,start_trial,2024-07-26 08:47:00,ios,US,basic
23379,2027,feature_use,2024-07-26 09:09:00,ios,US,basic
23380,2027,feature_use,2024-07-27 10:46:00,ios,US,basic
23381,2027,feature_use,2024-07-27 12:32:00,ios,US,basic
23382,2027,feature_use,2024-07-30 14:15:00,ios,US,basic
23383,2027,login,2024-08-02 15:46:00,ios,US,basic
23384,2027,feature_use,2024-08-03 17:13:00,ios,US,basic
23385,2027,feature_use,2024-08-04 18:28:00,ios,US,basic
23386,2027,feature_use,2024-08-05 18:46:00,ios,US,basic
23387,2027,login,2024-08-05 19:20:00,ios,US,basic
23388,2027,login,2024-08-08 20:46:00,ios,US,basic
23389,2027,feature_use,2024-08-09 21:40:00,ios,US,basic
23390,2027,feature_use,2024-08-10 21:59:00,ios,US,basic
23391,2027,login,2024-08-12 22:42:00,ios,US,basic
23392,2027,login,2024-08-17 00:23:00,ios,US,basic
23393,2027,feature_use,2024-08-17 01:31:00,ios,US,basic
23394,2027,login,2024-08-20 02:24:00,ios,US,basic
23395,2027,login,2024-08-20 03:56:00,ios,US,basic
23396,2028,landing_page,2024-06-09 15:34:00,android,IN,
23397,2029,landing_page,2024-09-25 21:33:00,ios,US,
23398,2029,signup,2024-09-25 22:06:00,ios,US,free
23399,2029,verify_email,2024-09-25 22:46:00,ios,US,free
23400,2029,login,2024-09-25 23:23:00,ios,US,free
23401,2029,start_trial,2024-09-25 23:44:00,ios,US,basic
23402,2029,login,2024-09-26 00:08:00,ios,US,basic
23403,2029,feature_use,2024-10-01 00:55:00,ios,US,basic
23404,2029,login,2024-10-06 01:39:00,ios,US,basic
23405,2029,feature_use,2024-10-08 03:18:00,ios,US,basic
23406,2029,feature_use,2024-10-12 04:27:00,ios,US,basic
23407,2029,feature_use,2024-10-14 06:06:00,ios,US,basic
23408,2029,login,2024-10-15 08:00:00,ios,US,basic
23409,2029,feature_use,2024-10-20 09:28:00,ios,US,basic
23410,2029,feature_use,2024-10-24 10:03:00,ios,US,basic
23411,2029,login,2024-10-26 10:19:00,ios,US,basic
23412,2029,login,2024-10-30 11:35:00,ios,US,basic
23413,2029,feature_use,2024-11-04 12:48:00,ios,US,basic
23414,2030,landing_page,2024-01-13 06:30:00,android,UK,
23415,2031,landing_page,2024-07-15 13:43:00,android,CA,
23416,2031,signup,2024-07-15 14:26:00,android,CA,free
23417,2032,landing_page,2024-01-24 15:57:00,android,US,
23418,2032,signup,2024-01-24 16:30:00,android,US,free
23419,2032,verify_email,2024-01-24 16:44:00,android,US,free
23420,2032,login,2024-01-24 17:12:00,android,US,free
23421,2032,start_trial,2024-01-24 17:19:00,android,US,basic
23422,2032,subscribe,2024-01-24 17:56:00,android,US,pro
23423,2032,feature_use,2024-01-24 18:17:00,android,US,pro
23424,2032,feature_use,2024-01-28 19:03:00,android,US,pro
23425,2032,login,2024-01-29 21:01:00,android,US,pro
23426,2032,login,2024-02-03 22:26:00,android,US,pro
23427,2032,feature_use,2024-02-04 23:42:00,android,US,pro
23428,2032,login,2024-02-10 00:28:00,android,US,pro
23429,2032,feature_use,2024-02-12 02:02:00,android,US,pro
23430,2032,login,2024-02-15 02:39:00,android,US,pro
23431,2032,feature_use,2024-02-17 04:39:00,android,US,pro
23432,2032,feature_use,2024-02-17 05:27:00,android,US,pro
23433,2032,login,2024-02-21 06:16:00,android,US,pro
23434,2032,login,2024-02-21 08:02:00,android,US,pro
23435,2032,feature_use,2024-02-24 08:14:00,android,US,pro
23436,2032,cancel,2024-02-25 09:38:00,android,US,pro
23437,2033,landing_page,2024-06-28 11:13:00,ios,IN,
23438,2033,signup,2024-06-28 11:50:00,ios,IN,free
23439,2033,verify_email,2024-06-28 12:03:00,ios,IN,free
23440,2033,login,2024-06-28 12:38:00,ios,IN,free
23441,2033,start_trial,2024-06-28 12:54:00,ios,IN,basic
23442,2033,login,2024-06-28 13:14:00,ios,IN,basic
23443,2033,feature_use,2024-06-28 14:08:00,ios,IN,basic
23444,2033,feature_use,2024-06-30 15:17:00,ios,IN,basic
23445,2033,login,2024-07-04 16:39:00,ios,IN,basic
23446,2034,landing_page,2024-10-23 08:39:00,web,UK,
23447,2035,landing_page,2024-03-15 17:26:00,web,CA,
23448,2036,landing_page,2024-05-26 19:24:00,ios,US,
23449,2036,signup,2024-05-26 20:05:00,ios,US,free
23450,2036,verify_email,2024-05-26 20:10:00,ios,US,free
23451,2036,login,2024-05-26 20:34:00,ios,US,free
23452,2036,start_trial,2024-05-26 21:27:00,ios,US,basic
23453,2036,login,2024-05-26 22:21:00,ios,US,basic
23454,2036,login,2024-05-26 23:27:00,ios,US,basic
23455,2036,login,2024-05-30 01:16:00,ios,US,basic
23456,2036,login,2024-06-02 02:54:00,ios,US,basic
23457,2036,login,2024-06-02 04:52:00,ios,US,basic
23458,2036,feature_use,2024-06-05 05:05:00,ios,US,basic
23459,2036,feature_use,2024-06-06 05:19:00,ios,US,basic
23460,2036,feature_use,2024-06-11 06:45:00,ios,US,basic
23461,2036,login,2024-06-14 08:13:00,ios,US,basic
23462,2036,login,2024-06-16 09:20:00,ios,US,basic
23463,2036,feature_use,2024-06-18 10:44:00,ios,US,basic
23464,2036,feature_use,2024-06-22 11:41:00,ios,US,basic
23465,2036,login,2024-06-23 12:51:00,ios,US,basic
23466,2036,feature_use,2024-06-28 13:53:00,ios,US,basic
23467,2036,login,2024-06-29 15:39:00,ios,US,basic
23468,2036,feature_use,2024-07-01 16:25:00,ios,US,basic
23469,2036,login,2024-07-03 17:26:00,ios,US,basic
23470,2037,landing_page,2024-09-17 04:18:00,web,US,
23471,2038,landing_page,2024-02-13 23:57:00,ios,US,
23472,2038,signup,2024-02-14 00:49:00,ios,US,free
23473,2038,verify_email,2024-02-14 01:01:00,ios,US,free
23474,2038,login,2024-02-14 01:43:00,ios,US,free
23475,2038,start_trial,2024-02-14 02:12:00,ios,US,basic
23476,2038,subscribe,2024-02-14 02:36:00,ios,US,pro
23477,2038,feature_use,2024-02-14 03:08:00,ios,US,pro
23478,2038,login,2024-02-14 04:49:00,ios,US,pro
23479,2038,login,2024-02-16 05:32:00,ios,US,pro
23480,2038,feature_use,2024-02-16 06:11:00,ios,US,pro
23481,2038,feature_use,2024-02-20 07:13:00,ios,US,pro
23482,2038,login,2024-02-23 08:30:00,ios,US,pro
23483,2038,feature_use,2024-02-25 10:21:00,ios,US,pro
23484,2038,login,2024-02-25 12:17:00,ios,US,pro
23485,2038,feature_use,2024-02-28 12:47:00,ios,US,pro
23486,2038,login,2024-03-04 14:20:00,ios,US,pro
23487,2038,login,2024-03-07 14:40:00,ios,US,pro
23488,2038,login,2024-03-08 16:00:00,ios,US,pro
23489,2038,feature_use,2024-03-09 17:23:00,ios,US,pro
23490,2038,cancel,2024-03-13 18:55:00,ios,US,pro
23491,2039,landing_page,2024-10-09 03:01:00,web,US,
23492,2039,signup,2024-10-09 03:32:00,web,US,free
23493,2039,verify_email,2024-10-09 04:02:00,web,US,free
23494,2039,login,2024-10-09 04:45:00,web,US,free
23495,2039,start_trial,2024-10-09 05:29:00,web,US,basic
23496,2039,feature_use,2024-10-09 06:07:00,web,US,basic
23497,2039,login,2024-10-13 08:00:00,web,US,basic
23498,2039,feature_use,2024-10-16 08:57:00,web,US,basic
23499,2039,login,2024-10-21 10:43:00,web,US,basic
23500,2039,feature_use,2024-10-26 12:31:00,web,US,basic
23501,2039,feature_use,2024-10-29 14:13:00,web,US,basic
23502,2039,login,2024-10-29 15:38:00,web,US,basic
23503,2039,feature_use,2024-10-31 16:36:00,web,US,basic
23504,2039,login,2024-11-04 18:21:00,web,US,basic
23505,2039,feature_use,2024-11-04 19:57:00,web,US,basic
23506,2039,feature_use,2024-11-06 20:09:00,web,US,basic
23507,2039,feature_use,2024-11-11 20:46:00,web,US,basic
23508,2039,login,2024-11-11 22:25:00,web,US,basic
23509,2039,login,2024-11-13 23:26:00,web,US,basic
23510,2039,login,2024-11-14 00:44:00,web,US,basic
23511,2039,login,2024-11-18 01:27:00,web,US,basic
23512,2039,login,2024-11-21 03:08:00,web,US,basic
23513,2040,landing_page,2024-09-08 00:06:00,web,US,
23514,2040,signup,2024-09-08 00:35:00,web,US,free
23515,2040,verify_email,2024-09-08 00:59:00,web,US,free
23516,2040,login,2024-09-08 01:36:00,web,US,free
23517,2040,start_trial,2024-09-08 01:44:00,web,US,basic
23518,2040,subscribe,2024-09-08 02:00:00,web,US,pro
23519,2040,feature_use,2024-09-08 02:58:00,web,US,pro
23520,2040,feature_use,2024-09-08 04:33:00,web,US,pro
23521,2040,login,2024-09-13 05:00:00,web,US,pro
23522,2040,login,2024-09-14 06:20:00,web,US,pro
23523,2040,login,2024-09-19 08:05:00,web,US,pro
23524,2040,feature_use,2024-09-24 10:00:00,web,US,pro
23525,2040,feature_use,2024-09-25 10:40:00,web,US,pro
23526,2040,feature_use,2024-09-30 12:36:00,web,US,pro
23527,2040,feature_use,2024-10-05 12:58:00,web,US,pro
23528,2040,feature_use,2024-10-10 14:14:00,web,US,pro
23529,2040,feature_use,2024-10-11 15:42:00,web,US,pro
23530,2040,login,2024-10-13 17:28:00,web,US,pro
23531,2040,login,2024-10-18 18:47:00,web,US,pro
23532,2040,cancel,2024-10-19 19:05:00,web,US,pro
23533,2041,landing_page,2024-03-18 18:47:00,ios,US,
23534,2041,signup,2024-03-18 19:26:00,ios,US,free
23535,2041,verify_email,2024-03-18 19:36:00,ios,US,free
23536,2041,login,2024-03-18 19:49:00,ios,US,free
23537,2041,start_trial,2024-03-18 20:28:00,ios,US,basic
23538,2041,subscribe,2024-03-18 21:07:00,ios,US,pro
23539,2041,login,2024-03-18 21:46:00,ios,US,pro
23540,2041,login,2024-03-21 23:45:00,ios,US,pro
23541,2041,feature_use,2024-03-26 00:55:00,ios,US,pro
23542,2041,login,2024-03-28 02:25:00,ios,US,pro
23543,2041,feature_use,2024-03-29 03:30:00,ios,US,pro
23544,2041,feature_use,2024-04-02 05:22:00,ios,US,pro
23545,2041,login,2024-04-06 05:39:00,ios,US,pro
23546,2041,login,2024-04-11 07:19:00,ios,US,pro
23547,2041,login,2024-04-13 08:38:00,ios,US,pro
23548,2041,login,2024-04-15 10:08:00,ios,US,pro
23549,2041,feature_use,2024-04-20 10:18:00,ios,US,pro
23550,2041,login,2024-04-25 11:56:00,ios,US,pro
23551,2041,feature_use,2024-04-27 12:45:00,ios,US,pro
23552,2041,feature_use,2024-04-30 13:20:00,ios,US,pro
23553,2041,login,2024-05-01 14:32:00,ios,US,pro
23554,2041,login,2024-05-01 16:13:00,ios,US,pro
23555,2041,feature_use,2024-05-05 17:44:00,ios,US,pro
23556,2041,login,2024-05-05 19:40:00,ios,US,pro
23557,2041,login,2024-05-07 20:33:00,ios,US,pro
23558,2041,login,2024-05-09 21:49:00,ios,US,pro
23559,2042,landing_page,2024-06-08 19:54:00,android,US,
23560,2042,signup,2024-06-08 20:29:00,android,US,free
23561,2042,verify_email,2024-06-08 20:36:00,android,US,free
23562,2042,login,2024-06-08 21:06:00,android,US,free
23563,2042,start_trial,2024-06-08 21:29:00,android,US,basic
23564,2042,login,2024-06-08 21:55:00,android,US,basic
23565,2042,login,2024-06-10 23:48:00,android,US,basic
23566,2042,feature_use,2024-06-13 01:12:00,android,US,basic
23567,2043,landing_page,2024-05-18 21:15:00,web,CA,
23568,2044,landing_page,2024-09-02 23:33:00,ios,IN,
23569,2044,signup,2024-09-03 00:25:00,ios,IN,free
23570,2045,landing_page,2024-08-16 11:28:00,web,IN,
23571,2045,signup,2024-08-16 12:07:00,web,IN,free
23572,2045,verify_email,2024-08-16 12:53:00,web,IN,free
23573,2045,login,2024-08-16 13:07:00,web,IN,free
23574,2045,start_trial,2024-08-16 13:19:00,web,IN,basic
23575,2045,login,2024-08-16 13:25:00,web,IN,basic
23576,2045,login,2024-08-21 14:14:00,web,IN,basic
23577,2045,login,2024-08-23 15:36:00,web,IN,basic
23578,2046,landing_page,2024-06-17 11:44:00,ios,US,
23579,2046,signup,2024-06-17 12:39:00,ios,US,free
23580,2046,verify_email,2024-06-17 12:45:00,ios,US,free
23581,2046,login,2024-06-17 13:45:00,ios,US,free
23582,2046,start_trial,2024-06-17 14:11:00,ios,US,basic
23583,2046,subscribe,2024-06-17 14:46:00,ios,US,pro
23584,2046,login,2024-06-17 15:21:00,ios,US,pro
23585,2046,feature_use,2024-06-21 16:05:00,ios,US,pro
23586,2046,feature_use,2024-06-21 16:53:00,ios,US,pro
23587,2046,feature_use,2024-06-24 17:25:00,ios,US,pro
23588,2046,login,2024-06-25 19:02:00,ios,US,pro
23589,2046,feature_use,2024-06-28 19:24:00,ios,US,pro
23590,2046,login,2024-06-29 20:04:00,ios,US,pro
23591,2046,feature_use,2024-07-03 20:43:00,ios,US,pro
23592,2046,feature_use,2024-07-03 21:35:00,ios,US,pro
23593,2046,login,2024-07-07 23:18:00,ios,US,pro
23594,2046,login,2024-07-11 00:47:00,ios,US,pro
23595,2046,feature_use,2024-07-12 01:47:00,ios,US,pro
23596,2046,login,2024-07-13 02:39:00,ios,US,pro
23597,2046,feature_use,2024-07-15 02:50:00,ios,US,pro
23598,2046,cancel,2024-07-17 04:45:00,ios,US,pro
23599,2047,landing_page,2024-02-01 05:56:00,web,CA,
23600,2047,signup,2024-02-01 06:30:00,web,CA,free
23601,2047,verify_email,2024-02-01 06:42:00,web,CA,free
23602,2047,login,2024-02-01 06:54:00,web,CA,free
23603,2047,start_trial,2024-02-01 07:43:00,web,CA,basic
23604,2047,subscribe,2024-02-01 08:14:00,web,CA,pro
23605,2047,feature_use,2024-02-01 09:09:00,web,CA,pro
23606,2047,login,2024-02-01 10:43:00,web,CA,pro
23607,2047,feature_use,2024-02-06 10:59:00,web,CA,pro
23608,2047,feature_use,2024-02-09 12:11:00,web,CA,pro
23609,2047,feature_use,2024-02-13 12:33:00,web,CA,pro
23610,2048,landing_page,2024-02-27 10:45:00,android,IN,
23611,2048,signup,2024-02-27 10:55:00,android,IN,free
23612,2048,verify_email,2024-02-27 11:03:00,android,IN,free
23613,2048,login,2024-02-27 11:11:00,android,IN,free
23614,2048,start_trial,2024-02-27 11:47:00,android,IN,basic
23615,2048,subscribe,2024-02-27 12:28:00,android,IN,pro
23616,2048,feature_use,2024-02-27 13:01:00,android,IN,pro
23617,2048,login,2024-03-01 14:07:00,android,IN,pro
23618,2048,feature_use,2024-03-04 14:26:00,android,IN,pro
23619,2048,login,2024-03-09 15:43:00,android,IN,pro
23620,2048,login,2024-03-14 16:19:00,android,IN,pro
23621,2048,login,2024-03-14 16:36:00,android,IN,pro
23622,2048,feature_use,2024-03-19 18:30:00,android,IN,pro
23623,2048,login,2024-03-23 19:30:00,android,IN,pro
23624,2048,feature_use,2024-03-26 20:49:00,android,IN,pro
23625,2048,cancel,2024-03-27 21:25:00,android,IN,pro
23626,2049,landing_page,2024-07-01 16:45:00,web,CA,
23627,2050,landing_page,2024-09-30 19:42:00,ios,UK,
23628,2051,landing_page,2024-03-02 18:48:00,web,CA,
23629,2051,signup,2024-03-02 19:44:00,web,CA,free
23630,2051,verify_email,2024-03-02 20:07:00,web,CA,free
23631,2051,login,2024-03-02 20:44:00,web,CA,free
23632,2051,start_trial,2024-03-02 21:10:00,web,CA,basic
23633,2051,subscribe,2024-03-02 21:57:00,web,CA,pro
23634,2051,login,2024-03-02 22:49:00,web,CA,pro
23635,2051,feature_use,2024-03-03 23:14:00,web,CA,pro
23636,2051,feature_use,2024-03-09 00:34:00,web,CA,pro
23637,2051,feature_use,2024-03-11 01:41:00,web,CA,pro
23638,2051,feature_use,2024-03-11 01:52:00,web,CA,pro
23639,2051,login,2024-03-16 03:14:00,web,CA,pro
23640,2051,login,2024-03-20 03:58:00,web,CA,pro
23641,2051,login,2024-03-23 05:26:00,web,CA,pro
23642,2051,feature_use,2024-03-28 06:00:00,web,CA,pro
23643,2051,login,2024-04-02 06:46:00,web,CA,pro
23644,2051,login,2024-04-07 07:39:00,web,CA,pro
23645,2051,feature_use,2024-04-12 09:08:00,web,CA,pro
23646,2051,login,2024-04-16 11:03:00,web,CA,pro
23647,2051,login,2024-04-20 12:22:00,web,CA,pro
23648,2051,feature_use,2024-04-24 13:06:00,web,CA,pro
23649,2051,feature_use,2024-04-26 13:34:00,web,CA,pro
23650,2051,login,2024-04-30 14:52:00,web,CA,pro
23651,2051,login,2024-05-05 15:16:00,web,CA,pro
23652,2051,cancel,2024-05-10 16:07:00,web,CA,pro
23653,2052,landing_page,2024-05-11 18:42:00,android,UK,
23654,2052,signup,2024-05-11 18:53:00,android,UK,free
23655,2052,verify_email,2024-05-11 19:07:00,android,UK,free
23656,2052,login,2024-05-11 19:59:00,android,UK,free
